filepath,label,region,source,gbif_id,floralens_set,floralens_repos,latitude,longitude,gbif_platform,grid_cell,group
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4981980920.jpg,Acacia dealbata,Coimbra,gbif_dl,4981980920.0,,,40.112488,-8.305788,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6195774102.jpg,Acacia dealbata,Porto,gbif_dl,6195774102.0,,,41.20143,-8.550123,inaturalist,grid_41.2_-8.6,district:Porto
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3398866093.jpg,Acacia dealbata,Coimbra,gbif_dl,3398866093.0,,,40.108379,-8.217279,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/2963845365.jpg,Acacia dealbata,Santarém,gbif_dl,2963845365.0,,,39.670023,-8.238071,inaturalist,grid_39.6_-8.4,district:Santarém
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6130232285.jpg,Acacia dealbata,Viseu,gbif_dl,6130232285.0,,,41.128292,-7.734123,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4982386946.jpg,Acacia dealbata,Coimbra,gbif_dl,4982386946.0,,,40.119694,-8.304747,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5063584425.jpg,Acacia dealbata,Coimbra,gbif_dl,5063584425.0,,,40.152924,-8.264747,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5063594918.jpeg,Acacia dealbata,Coimbra,gbif_dl,5063594918.0,,,40.272436,-8.287755,inaturalist,grid_40.2_-8.4,grid:grid_40.2_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5063796141.jpg,Acacia dealbata,Coimbra,gbif_dl,5063796141.0,,,40.210107,-8.406301,inaturalist,grid_40.2_-8.6,grid:grid_40.2_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873987420.jpg,Acacia dealbata,Coimbra,gbif_dl,3873987420.0,,,40.120968,-8.203015,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5063515703.jpg,Acacia dealbata,Coimbra,gbif_dl,5063515703.0,,,40.100304,-8.346722,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5139975268.jpg,Acacia dealbata,Coimbra,gbif_dl,5139975268.0,,,40.129181,-8.288505,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3872877291.jpg,Acacia dealbata,Coimbra,gbif_dl,3872877291.0,,,40.145042,-8.18056,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976565377.jpg,Acacia dealbata,Coimbra,gbif_dl,4976565377.0,,,40.172215,-8.235087,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976654266.jpg,Acacia dealbata,Coimbra,gbif_dl,4976654266.0,,,40.098778,-8.310463,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6352864698.jpg,Acacia dealbata,Vila Real,gbif_dl,6352864698.0,,,41.599025,-7.732891,inaturalist,grid_41.4_-7.8,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3328150466.jpeg,Acacia dealbata,Coimbra,gbif_dl,3328150466.0,,,40.139629,-8.236458,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3455980499.jpg,Acacia dealbata,Coimbra,gbif_dl,3455980499.0,,,40.106979,-8.217991,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4994635065.jpg,Acacia dealbata,Coimbra,gbif_dl,4994635065.0,,,40.105743,-8.337962,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873276914.jpg,Acacia dealbata,Coimbra,gbif_dl,3873276914.0,,,40.124516,-8.167953,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873952557.jpg,Acacia dealbata,Coimbra,gbif_dl,3873952557.0,,,40.110077,-8.229558,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3712621277.jpg,Acacia dealbata,Setúbal,gbif_dl,3712621277.0,,,37.842877,-8.617322,inaturalist,grid_37.8_-8.8,district:Setúbal
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3872888167.jpg,Acacia dealbata,Coimbra,gbif_dl,3872888167.0,,,40.129795,-8.228105,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976318430.jpeg,Acacia dealbata,Coimbra,gbif_dl,4976318430.0,,,40.187867,-8.411025,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4018407500.jpeg,Acacia dealbata,Coimbra,gbif_dl,4018407500.0,,,40.287975,-8.260274,inaturalist,grid_40.2_-8.4,grid:grid_40.2_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873376155.jpg,Acacia dealbata,Coimbra,gbif_dl,3873376155.0,,,40.141018,-8.233308,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6236212468.jpg,Acacia dealbata,Vila Real,gbif_dl,6236212468.0,,,41.293167,-7.709401,inaturalist,grid_41.2_-7.8,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3872888831.jpg,Acacia dealbata,Coimbra,gbif_dl,3872888831.0,,,40.151424,-8.168839,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873638247.jpg,Acacia dealbata,Coimbra,gbif_dl,3873638247.0,,,40.12241,-8.275571,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5153169128.jpeg,Acacia dealbata,Coimbra,gbif_dl,5153169128.0,,,40.190024,-8.458179,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5838198026.jpg,Acacia dealbata,Vila Real,gbif_dl,5838198026.0,,,41.686874,-7.4919,inaturalist,grid_41.6_-7.6,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6195486906.jpg,Acacia dealbata,Porto,gbif_dl,6195486906.0,,,41.175625,-8.378354,inaturalist,grid_41.0_-8.4,district:Porto
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5199135607.jpg,Acacia dealbata,Aveiro,gbif_dl,5199135607.0,,,40.514542,-8.452508,inaturalist,grid_40.4_-8.6,grid:grid_40.4_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873271196.jpg,Acacia dealbata,Coimbra,gbif_dl,3873271196.0,,,40.140083,-8.28911,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873551123.jpg,Acacia dealbata,Coimbra,gbif_dl,3873551123.0,,,40.138714,-8.288017,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3455880424.jpeg,Acacia dealbata,Coimbra,gbif_dl,3455880424.0,,,40.129826,-8.192878,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4978457892.jpg,Acacia dealbata,Coimbra,gbif_dl,4978457892.0,,,40.173561,-8.254678,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/1805367892.jpg,Acacia dealbata,Leiria,gbif_dl,1805367892.0,,,39.914196,-8.624933,inaturalist,grid_39.8_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873497284.jpg,Acacia dealbata,Coimbra,gbif_dl,3873497284.0,,,40.137978,-8.159334,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/2005336146.jpeg,Acacia dealbata,Aveiro,gbif_dl,2005336146.0,,,40.669097,-8.635579,inaturalist,grid_40.6_-8.8,grid:grid_40.6_-8.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5087364899.jpeg,Acacia dealbata,Castelo Branco,gbif_dl,5087364899.0,,,40.302341,-7.372349,inaturalist,grid_40.2_-7.4,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5187558561.jpeg,Acacia dealbata,Leiria,gbif_dl,5187558561.0,,,39.827788,-8.277063,inaturalist,grid_39.8_-8.4,district:Leiria
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5938327902.jpg,Acacia dealbata,Guarda,gbif_dl,5938327902.0,,,40.31837,-7.253209,inaturalist,grid_40.2_-7.4,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6235954971.jpg,Acacia dealbata,Faro,gbif_dl,6235954971.0,,,37.318227,-8.555469,inaturalist,grid_37.2_-8.6,grid:grid_37.2_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5140082325.jpg,Acacia dealbata,Coimbra,gbif_dl,5140082325.0,,,40.141869,-8.278127,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6195366240.jpg,Acacia dealbata,Porto,gbif_dl,6195366240.0,,,41.187192,-8.47133,inaturalist,grid_41.0_-8.6,grid:grid_41.0_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6333890013.jpg,Acacia dealbata,Vila Real,gbif_dl,6333890013.0,,,41.161517,-7.616335,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3858757832.jpg,Acacia dealbata,Coimbra,gbif_dl,3858757832.0,,,40.144451,-8.156708,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873414736.jpg,Acacia dealbata,Coimbra,gbif_dl,3873414736.0,,,40.109837,-8.228658,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873912534.jpg,Acacia dealbata,Coimbra,gbif_dl,3873912534.0,,,40.132027,-8.234894,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4421105342.jpeg,Acacia dealbata,Porto,gbif_dl,4421105342.0,,,41.390651,-8.190193,inaturalist,grid_41.2_-8.2,district:Porto
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976505063.jpg,Acacia dealbata,Coimbra,gbif_dl,4976505063.0,,,40.090939,-8.313903,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3872880138.jpg,Acacia dealbata,Coimbra,gbif_dl,3872880138.0,,,40.083145,-8.185462,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873071311.jpg,Acacia dealbata,Coimbra,gbif_dl,3873071311.0,,,40.146511,-8.162979,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873107584.jpg,Acacia dealbata,Coimbra,gbif_dl,3873107584.0,,,40.142487,-8.227995,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873500262.jpg,Acacia dealbata,Coimbra,gbif_dl,3873500262.0,,,40.120567,-8.22154,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3994111200.jpeg,Acacia dealbata,Aveiro,gbif_dl,3994111200.0,,,40.370751,-8.365616,inaturalist,grid_40.2_-8.4,grid:grid_40.2_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4028887201.jpeg,Acacia dealbata,Coimbra,gbif_dl,4028887201.0,,,40.186976,-8.404887,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4978367593.jpg,Acacia dealbata,Coimbra,gbif_dl,4978367593.0,,,40.184883,-8.185082,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3343815853.jpeg,Acacia dealbata,Castelo Branco,gbif_dl,3343815853.0,,,39.627276,-8.162026,inaturalist,grid_39.6_-8.2,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873290273.jpg,Acacia dealbata,Coimbra,gbif_dl,3873290273.0,,,40.154713,-8.220509,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4607058885.jpeg,Acacia dealbata,Vila Real,gbif_dl,4607058885.0,,,41.207714,-7.734032,inaturalist,grid_41.2_-7.8,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4055018061.jpeg,Acacia dealbata,Bragança,gbif_dl,4055018061.0,,,41.800129,-6.88603,inaturalist,grid_41.8_-7.0,macro:Norte-Litoral
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5086969561.jpeg,Acacia dealbata,Leiria,gbif_dl,5086969561.0,,,39.930813,-8.191544,inaturalist,grid_39.8_-8.2,district:Leiria
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5760290400.jpg,Acacia dealbata,Aveiro,gbif_dl,5760290400.0,,,40.685345,-8.340848,inaturalist,grid_40.6_-8.4,district:Aveiro
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5139919282.jpg,Acacia dealbata,Coimbra,gbif_dl,5139919282.0,,,40.151348,-8.219645,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5153217600.jpg,Acacia dealbata,Braga,gbif_dl,5153217600.0,,,41.584592,-8.279968,inaturalist,grid_41.4_-8.4,macro:Norte-Litoral
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4528058330.jpeg,Acacia dealbata,Castelo Branco,gbif_dl,4528058330.0,,,40.282316,-7.523745,inaturalist,grid_40.2_-7.6,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4512205471.jpeg,Acacia dealbata,Santarém,gbif_dl,4512205471.0,,,39.447211,-8.149954,inaturalist,grid_39.4_-8.2,district:Santarém
data_raw/gbif_dl/inaturalist/Acacia_dealbata/2850591449.jpeg,Acacia dealbata,Braga,gbif_dl,2850591449.0,,,41.483517,-8.377052,inaturalist,grid_41.4_-8.4,macro:Norte-Litoral
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4982194439.jpg,Acacia dealbata,Coimbra,gbif_dl,4982194439.0,,,40.135162,-8.302,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3747392354.jpeg,Acacia dealbata,Coimbra,gbif_dl,3747392354.0,,,40.138866,-8.16152,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3874080627.jpg,Acacia dealbata,Coimbra,gbif_dl,3874080627.0,,,40.105034,-8.2628,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3059089396.jpeg,Acacia dealbata,Aveiro,gbif_dl,3059089396.0,,,40.476389,-8.727994,inaturalist,grid_40.4_-8.8,grid:grid_40.4_-8.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3118249617.jpeg,Acacia dealbata,Coimbra,gbif_dl,3118249617.0,,,40.149353,-8.15564,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5134482407.jpeg,Acacia dealbata,Faro,gbif_dl,5134482407.0,,,37.308341,-8.531244,inaturalist,grid_37.2_-8.6,grid:grid_37.2_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4982105955.jpg,Acacia dealbata,Coimbra,gbif_dl,4982105955.0,,,40.112728,-8.305733,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6235414451.jpg,Acacia dealbata,Aveiro,gbif_dl,6235414451.0,,,40.43443,-8.48791,inaturalist,grid_40.4_-8.6,grid:grid_40.4_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5140014331.jpg,Acacia dealbata,Coimbra,gbif_dl,5140014331.0,,,40.111069,-8.30152,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5938674117.jpg,Acacia dealbata,Viseu,gbif_dl,5938674117.0,,,41.143682,-7.725962,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873006852.jpg,Acacia dealbata,Coimbra,gbif_dl,3873006852.0,,,40.133907,-8.179041,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4127019521.jpeg,Acacia dealbata,Bragança,gbif_dl,4127019521.0,,,41.793082,-6.930687,inaturalist,grid_41.6_-7.0,macro:Norte-Litoral
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3859128921.jpg,Acacia dealbata,Coimbra,gbif_dl,3859128921.0,,,40.141281,-8.170408,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5827930413.jpeg,Acacia dealbata,Coimbra,gbif_dl,5827930413.0,,,40.124991,-8.196441,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4034686243.jpeg,Acacia dealbata,Castelo Branco,gbif_dl,4034686243.0,,,39.818329,-7.488251,inaturalist,grid_39.8_-7.6,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873942906.jpg,Acacia dealbata,Coimbra,gbif_dl,3873942906.0,,,40.088531,-8.251461,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5134132644.jpg,Acacia dealbata,Viseu,gbif_dl,5134132644.0,,,40.50655,-8.288712,inaturalist,grid_40.4_-8.4,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5938234732.jpg,Acacia dealbata,Viseu,gbif_dl,5938234732.0,,,41.12003,-7.745606,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5086897140.jpeg,Acacia dealbata,Coimbra,gbif_dl,5086897140.0,,,40.131589,-8.19666,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/2859892151.jpeg,Acacia dealbata,Aveiro,gbif_dl,2859892151.0,,,40.930074,-8.256772,inaturalist,grid_40.8_-8.4,district:Aveiro
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6235009048.jpg,Acacia dealbata,Viseu,gbif_dl,6235009048.0,,,41.161017,-7.470713,inaturalist,grid_41.0_-7.6,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6251634954.jpg,Acacia dealbata,Viseu,gbif_dl,6251634954.0,,,41.08178,-7.796466,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4891646174.jpg,Acacia dealbata,Guarda,gbif_dl,4891646174.0,,,40.417522,-7.706495,inaturalist,grid_40.4_-7.8,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5062814946.jpg,Acacia dealbata,Coimbra,gbif_dl,5062814946.0,,,40.118435,-8.295468,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3457105269.jpeg,Acacia dealbata,Braga,gbif_dl,3457105269.0,,,41.698956,-8.171914,inaturalist,grid_41.6_-8.2,macro:Norte-Litoral
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873814306.jpg,Acacia dealbata,Coimbra,gbif_dl,3873814306.0,,,40.103638,-8.251391,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873718292.jpg,Acacia dealbata,Coimbra,gbif_dl,3873718292.0,,,40.139976,-8.164945,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976421764.jpg,Acacia dealbata,Coimbra,gbif_dl,4976421764.0,,,40.177254,-8.186747,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4994373652.jpg,Acacia dealbata,Coimbra,gbif_dl,4994373652.0,,,40.106197,-8.338405,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4863452690.jpeg,Acacia dealbata,Coimbra,gbif_dl,4863452690.0,,,40.186564,-8.413701,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976287981.jpg,Acacia dealbata,Coimbra,gbif_dl,4976287981.0,,,40.102055,-8.302012,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4982292183.jpg,Acacia dealbata,Coimbra,gbif_dl,4982292183.0,,,40.136711,-8.304575,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5006745995.jpg,Acacia dealbata,Guarda,gbif_dl,5006745995.0,,,40.397569,-7.698611,inaturalist,grid_40.2_-7.8,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4982235136.jpg,Acacia dealbata,Coimbra,gbif_dl,4982235136.0,,,40.126972,-8.308255,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4597385176.jpg,Acacia dealbata,Coimbra,gbif_dl,4597385176.0,,,40.164005,-8.154873,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/2868330744.jpg,Acacia dealbata,Viana do Castelo,gbif_dl,2868330744.0,,,41.781483,-8.51885,inaturalist,grid_41.6_-8.6,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873527980.jpg,Acacia dealbata,Coimbra,gbif_dl,3873527980.0,,,40.154175,-8.17779,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3874134121.jpg,Acacia dealbata,Coimbra,gbif_dl,3874134121.0,,,40.153355,-8.227862,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4976582029.jpg,Acacia dealbata,Coimbra,gbif_dl,4976582029.0,,,40.175014,-8.182853,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6251824796.jpg,Acacia dealbata,Porto,gbif_dl,6251824796.0,,,41.266601,-8.064459,inaturalist,grid_41.2_-8.2,district:Porto
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5153386971.jpeg,Acacia dealbata,Coimbra,gbif_dl,5153386971.0,,,40.191508,-8.457155,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5935342738.jpg,Acacia dealbata,Vila Real,gbif_dl,5935342738.0,,,41.277319,-7.717473,inaturalist,grid_41.2_-7.8,macro:Other
data_raw/gbif_dl/inaturalist/Acacia_dealbata/6159628232.jpg,Acacia dealbata,Beja,gbif_dl,6159628232.0,,,37.698825,-8.050583,inaturalist,grid_37.6_-8.2,macro:Sul
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3058793384.jpeg,Acacia dealbata,Coimbra,gbif_dl,3058793384.0,,,40.112896,-8.225295,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4852512417.jpeg,Acacia dealbata,Coimbra,gbif_dl,4852512417.0,,,40.164644,-8.165932,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4925946222.jpg,Acacia dealbata,Coimbra,gbif_dl,4925946222.0,,,40.180344,-8.181617,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4982105954.jpg,Acacia dealbata,Coimbra,gbif_dl,4982105954.0,,,40.12833,-8.300928,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3759581247.jpeg,Acacia dealbata,Coimbra,gbif_dl,3759581247.0,,,40.150635,-8.160614,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/4994240407.jpg,Acacia dealbata,Coimbra,gbif_dl,4994240407.0,,,40.11282,-8.33744,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5828401024.jpeg,Acacia dealbata,Coimbra,gbif_dl,5828401024.0,,,40.113939,-8.191142,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5206014476.jpg,Acacia dealbata,Porto,gbif_dl,5206014476.0,,,41.278972,-8.361429,inaturalist,grid_41.2_-8.4,district:Porto
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5176516292.jpg,Acacia dealbata,Aveiro,gbif_dl,5176516292.0,,,40.515545,-8.454632,inaturalist,grid_40.4_-8.6,grid:grid_40.4_-8.6
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3302347671.jpeg,Acacia dealbata,Coimbra,gbif_dl,3302347671.0,,,40.161411,-8.160147,inaturalist,grid_40.0_-8.2,grid:grid_40.0_-8.2
data_raw/gbif_dl/inaturalist/Acacia_dealbata/3873586159.jpg,Acacia dealbata,Coimbra,gbif_dl,3873586159.0,,,40.096844,-8.210968,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5063576483.jpg,Acacia dealbata,Coimbra,gbif_dl,5063576483.0,,,40.125938,-8.331615,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Acacia_dealbata/5087448433.jpg,Acacia dealbata,Coimbra,gbif_dl,5087448433.0,,,40.00861,-8.402375,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
